Id,Facility_id,Class_name,Dow,Start_hour,Start_minute,Start_am_pm,End_hour,End_minute,End_am_pm
15717,1156,WOD,5,12,30,PM,1,30,PM
15718,1168,CrossFit All Levels,5,5,45,AM,6,30,PM
15719,1167,Rigorous,1,10,0,AM,11,0,AM
15720,1168,"CrossFit ""Bring a friend""",6,8,0,AM,9,0,AM
15722,1168,"CrossFit ""Bring a friend""",6,9,0,AM,10,0,AM
15723,1167,WOD,1,12,0,PM,1,0,PM
15724,1168,Baseline,6,10,0,AM,11,0,AM
15725,1167,WOD,1,4,30,PM,5,30,PM
15727,1167,WOD,1,5,30,PM,6,30,PM
15729,1167,WOD,1,6,30,PM,7,30,PM
15730,1156,Open Gym,5,1,30,PM,2,30,PM
15731,1156,WOD,5,4,0,PM,5,0,PM
15732,1156,WOD,5,5,0,PM,6,0,PM
15733,1156,WOD,5,6,0,PM,7,0,PM
15734,1170,CrossFit,1,5,30,AM,8,0,PM
15735,1167,WOD,2,5,30,AM,6,30,AM
15736,1170,CrossFit,2,5,30,AM,9,0,PM
15737,1170,CrossFit,3,5,30,AM,9,0,PM
15738,1170,CrossFit,4,5,0,AM,9,0,PM
15739,1170,CrossFit,5,5,30,AM,7,0,PM
15740,1170,CrossFit,6,8,0,AM,9,0,AM
15741,1167,WOD,2,10,0,AM,11,0,AM
15742,1170,Newbie,1,8,0,PM,9,0,PM
15743,1167,WOD,2,12,0,PM,1,0,PM
15744,1167,WOD,2,5,30,PM,6,30,PM
15745,1167,WOD,2,6,30,PM,7,30,PM
15746,1167,WOD,2,7,30,PM,8,30,PM
15747,1167,WOD,3,5,30,AM,6,30,AM
15748,1167,Rigorous,3,10,0,AM,11,0,AM
15749,1167,WOD,3,12,0,PM,1,0,PM
15750,1167,WOD,3,5,30,PM,6,30,PM
15751,1167,WOD,3,6,30,PM,7,30,PM
15752,1167,WOD,4,5,30,AM,6,30,AM
15753,1167,WOD,4,10,0,AM,11,0,AM
15754,1167,WOD,4,12,0,PM,1,0,PM
15755,1167,WOD,4,5,30,PM,6,30,PM
15756,1171,Regular WOD,1,5,0,AM,9,30,PM
15757,1167,WOD,4,6,30,PM,7,30,PM
15758,1171,Regular WOD,2,5,0,AM,9,30,PM
15759,1171,Regular WOD,3,5,0,AM,9,30,PM
15760,1171,Regular WOD,4,5,0,AM,9,30,PM
15761,1171,Regular WOD,5,5,0,AM,9,30,PM
15762,1167,Rigorous,4,7,30,PM,8,0,PM
15764,1167,WOD,5,5,30,AM,6,30,AM
15765,1171,Open Gym,6,11,0,AM,12,0,PM
15766,1171,Team Workout,6,10,0,AM,11,0,AM
15767,1167,Rigorous,5,10,0,AM,11,0,AM
15768,1171,Open Gym,0,10,0,AM,1,0,PM
15769,1167,WOD,5,12,0,PM,1,0,PM
15770,1167,WOD,5,4,30,PM,5,30,PM
15771,1167,WOD,5,5,30,PM,6,30,PM
15772,1167,Rigorous,6,8,0,AM,9,0,AM
15773,1167,Painstop,6,9,0,AM,10,0,AM
15774,1167,Power Yoga,0,4,0,PM,5,0,PM
15775,1172,CrossFit,1,6,0,AM,7,0,AM
15776,1172,Foundations,1,7,0,AM,8,0,AM
15777,1173, CrossFit,1,5,0,AM,6,0,AM
15778,1173,CrossFit,3,5,0,AM,6,0,AM
15779,1172,CrossFit,1,12,0,PM,1,0,PM
15780,1173,CrossFit,1,7,0,AM,8,0,PM
15781,1173,CrossFit,3,7,0,AM,8,0,PM
15782,1172,CrossFit,1,4,30,PM,5,30,PM
15783,1173,Open Gym,3,6,0,AM,7,0,AM
15784,1173,Open Gym,1,6,0,AM,7,0,AM
15785,1172,CrossFit,1,5,30,PM,6,30,PM
15786,1173,H.I.I.T.,1,8,0,PM,9,0,PM
15787,1173,H.I.I.T.,3,8,0,PM,9,0,PM
15788,1172,CrossFit,1,6,30,PM,7,30,PM
15789,1173,Fundamentals,2,6,0,AM,7,0,AM
15790,1173,Fundamentals,4,6,0,AM,7,0,AM
15791,1172,Foundations,1,7,30,PM,8,30,PM
15792,1173,Fundamentals,4,8,0,PM,9,0,PM
15793,1173,Fundamentals,2,8,0,PM,9,0,PM
15794,1172,CrossFit,2,6,0,PM,7,0,PM
15795,1173,CrossFit,2,5,0,AM,6,0,AM
15796,1172,CrossFit,2,12,0,PM,1,0,PM
15797,1173,CrossFit,4,5,0,AM,6,0,AM
15798,1172,CrossFit,2,4,30,PM,5,30,PM
15799,1173,CrossFit,4,7,0,AM,8,0,PM
15800,1173,CrossFit,2,7,0,AM,8,0,PM
15801,1172,CrossFit,2,5,30,PM,6,30,PM
15802,1173,CrossFit,5,5,0,AM,6,0,AM
15803,1172,CrossFit,2,6,30,PM,7,30,PM
15804,1173,CrossFit,5,7,0,AM,7,0,PM
15805,1172,CrossFit,3,6,0,AM,7,0,AM
15806,1173,Open Gym,5,6,0,AM,7,0,AM
15807,1172,Foundations,3,7,0,AM,8,0,AM
15808,1173,Open Gym,5,7,0,PM,8,0,PM
15809,1172,CrossFit,3,12,0,PM,1,0,PM
15810,1172,CrossFit,3,4,30,PM,5,30,PM
15811,1172,CrossFit,3,5,30,PM,6,30,PM
15812,1172,CrossFit,3,6,30,PM,7,30,PM
15813,1173,Open Gym,6,12,0,PM,2,0,PM
15814,1173,Free Trials,6,10,0,AM,11,0,AM
15815,1172,CrossFit,3,7,30,PM,8,30,PM
15816,1173,Fundamentals,6,11,0,AM,12,0,PM
15819,1172,foundations,4,7,0,AM,8,0,AM
15820,1172,CrossFit,4,12,0,PM,1,0,PM
15821,1172,CrossFit,4,4,30,PM,5,30,PM
15822,1172,CrossFit,4,5,30,PM,6,30,PM
15823,1172,CrossFit,4,5,30,PM,6,30,PM
15824,1172,CrossFit,4,6,30,PM,7,30,PM
15825,1174,CrossFit,1,5,30,AM,9,0,PM
15826,1172,CrossFit,4,7,30,PM,8,30,PM
15827,1174,CrossFit,2,5,30,AM,9,0,PM
15828,1174,CrossFit,3,5,30,AM,9,0,PM
15829,1172,CrossFit,4,6,0,AM,7,0,AM
15830,1174,CrossFit,4,5,30,AM,8,0,PM
15831,1172,CrossFit,5,12,0,PM,1,0,PM
15832,1174,CrossFit,5,5,30,AM,7,0,PM
15833,1174,CrossFit,6,8,0,AM,9,0,AM
15834,1174,O-lift,4,8,0,PM,9,0,PM
15835,1172,CrossFit,5,6,0,AM,7,0,AM
15836,1174,O-lift,6,9,0,AM,10,0,AM
15837,1172,CrossFit,5,4,30,PM,5,30,PM
15838,1172,CrossFit,5,5,30,PM,6,30,PM
15839,1172,CrossFit,5,5,30,PM,6,30,PM
15840,1172,CrossFit,6,9,0,AM,10,0,AM
15841,1172,CrossFit,6,10,0,AM,11,0,AM
15842,1176,CrossFit,1,5,30,AM,8,30,PM
15843,1176,CrossFit,2,5,30,AM,8,30,PM
15844,1176,CrossFit,3,5,30,AM,8,30,PM
15845,1176,CrossFit,4,5,30,AM,8,30,PM
15846,1176,CrossFit,5,5,30,AM,5,30,PM
15847,1176,CrossFit,6,8,0,AM,10,0,AM
15849,1176,SKILLS,5,6,30,PM,7,30,PM
15850,1177,Early birds,1,5,30,AM,6,30,AM
15851,1176,Olympic lift,5,5,30,PM,6,30,PM
15852,1176,CFW SKILLS,6,10,0,AM,11,0,AM
15853,1176,S.O.S,0,8,0,AM,10,0,AM
15854,1177,Mid morning,1,9,30,AM,10,30,AM
15855,1177,Evening,1,6,30,PM,7,30,PM
15856,1177,Early Birds,2,5,30,AM,6,30,AM
15857,1177,Mid morning,2,9,30,AM,10,30,AM
15858,1177,Lunch,2,12,0,PM,1,0,PM
15859,1177,Evening,2,6,30,PM,7,30,PM
15860,1177,Early Birds,3,5,30,AM,6,30,AM
15861,1177,Mid morning,3,9,30,AM,10,30,AM
15862,1177,Dunnavant valley trail run,3,11,0,AM,12,0,PM
15863,1177,Evening,3,6,30,PM,7,30,PM
15864,1181,Class,1,5,0,AM,9,0,PM
15865,1177,EarlyBirds,4,5,30,AM,6,30,AM
15866,1181,Class,2,5,0,AM,9,0,PM
15867,1181,Class,3,5,0,AM,9,0,PM
15868,1181,Class,5,5,0,AM,9,0,PM
15869,1177,Mid morning,4,9,30,AM,10,30,AM
15870,1181,CF-Open Box,4,5,0,PM,8,0,PM
15871,1179,CROSSFIT,1,5,0,AM,6,0,AM
15872,1181,CFK Pre-school (3-5yrs),6,9,30,AM,10,0,AM
15873,1179,CROSSFIT,1,6,0,AM,7,0,AM
15874,1181,CFK (6-10yrs),6,10,0,AM,11,0,AM
15875,1179,CROSSFIT,1,8,15,AM,9,15,AM
15876,1181,Team/Partner WOD,6,11,0,AM,1,0,PM
15877,1177,Mid morning,4,9,30,AM,10,30,AM
15878,1179,CROSSFIT,1,8,15,AM,9,15,AM
15879,1177,Evening,4,6,30,PM,7,30,PM
15880,1179,CROSSFIT sport,1,10,15,AM,11,15,AM
15881,1179,CROSSFIT,1,12,0,PM,1,0,PM
15882,1179,CROSSFIT,1,5,30,PM,6,30,PM
15883,1179,CROSSFIT-Competitor,1,6,30,PM,7,30,PM
15884,1177,Free trial Class,4,7,30,PM,8,30,PM
15885,1179,CROSSFIT,1,6,30,PM,7,30,PM
15886,1177,Early Birds,5,5,30,AM,6,30,AM
15887,1179,CROSSFIT,2,5,0,AM,6,0,AM
15888,1179,Bootcamp,2,6,0,AM,7,0,AM
15889,1177,Mid morning,5,9,30,AM,10,30,AM
15890,1179,CROSSFIT-,2,6,0,AM,7,0,AM
15891,1179,CROSSFIT-,2,8,15,AM,9,15,AM
15892,1177,Evening,5,6,30,PM,7,30,PM
15893,1179,CROSSFIT+Fire and Ice,2,8,15,AM,9,15,AM
15894,1177,Open Session,6,8,0,AM,9,0,AM
15895,1179,Yoga,2,10,15,AM,11,15,AM
15896,1179, CROSSFIT,2,5,30,PM,6,30,PM
15897,1182,CrossFit,1,6,0,AM,8,0,PM
15898,1179,CROSSFIT KIDS,2,5,30,PM,6,30,PM
15899,1182,CrossFit,2,6,0,AM,8,0,PM
15900,1182,CrossFit,3,6,0,AM,8,0,PM
15901,1182,CrossFit,4,6,0,AM,8,0,PM
15902,1179,CROSSFIT,2,6,30,PM,7,30,PM
15903,1182,CrossFit,5,6,0,AM,7,0,PM
15904,1182,Free Class,6,8,0,AM,10,0,AM
15905,1179,CROSSFIT,3,5,0,AM,6,0,AM
15906,1179,CROSSFIT,3,6,0,AM,7,0,AM
15907,1179,CROSSFIT,3,8,15,AM,9,15,AM
15908,1179,CROSSFIT,3,9,15,AM,10,15,AM
15909,1183,Class,1,5,30,AM,7,0,PM
15910,1179,CROSSFIT- Mobility,3,10,15,AM,11,15,AM
15911,1183,Class,2,5,30,AM,7,0,PM
15912,1183,Class,3,5,30,AM,7,0,PM
15913,1183,Class,4,5,30,AM,7,0,PM
15914,1183,Class,5,5,30,AM,7,0,PM
15915,1179,CROSSFIT,3,12,0,PM,1,0,PM
15916,1179,CROSSFIT,3,5,0,PM,6,30,PM
15917,1183,Class,6,8,0,AM,10,0,AM
15918,1179,CROSSFIT-Mobility,3,6,30,PM,7,30,PM
15919,1179,CROSSFIT,3,6,30,PM,7,30,PM
15920,1179,CROSSFIT,4,5,0,AM,6,0,AM
15921,1179,Bootcamp,4,6,0,AM,7,0,AM
15922,1179,CROSSFIT,4,6,0,AM,7,0,AM
15923,1179,CROSSFIT,4,8,15,AM,9,15,AM
15924,1179,CROSSFIT+Fire,4,9,15,AM,10,15,AM
15925,1179,Yoga,4,10,15,AM,11,0,AM
15926,1179,Yoga,4,10,15,AM,11,0,AM
15927,1179,CROSSFIT,4,5,30,PM,6,30,PM
15928,1186,Members Only,1,5,0,AM,8,0,PM
15929,1179,CROSSFIT KIDS,4,5,30,PM,6,30,PM
15930,1186,Members Only,2,5,0,AM,8,0,PM
15931,1186,Members Only,3,5,0,AM,8,0,PM
15932,1186,Members Only,4,5,0,AM,8,0,PM
15933,1185,Schedule,1,5,30,AM,6,30,AM
15934,1179,CROSSFIT,4,6,30,PM,7,30,PM
15935,1185,Schedule,1,8,0,AM,9,0,AM
15936,1186,Members Only,5,5,30,AM,6,30,PM
15937,1186,Members Only,6,9,0,AM,10,0,AM
15938,1185,Schedule,1,5,30,PM,6,30,PM
15939,1179,CROSSFIT,5,5,0,AM,6,0,AM
15940,1186,CrossFit Endurance,6,7,15,AM,8,15,AM
15941,1179,CROSSFIT,5,6,0,AM,7,0,AM
15942,1185,Schedule,1,6,30,PM,7,30,PM
15943,1179,CROSSFIT,5,8,15,AM,9,15,AM
15944,1179,CROSSFIT,5,9,15,AM,10,15,AM
15945,1185,Schedule,2,5,30,PM,6,30,PM
15946,1185,Schedule,2,6,30,PM,7,30,PM
15947,1179,CROSSFIT-Mobility,5,10,15,AM,11,15,AM
15948,1185,Schedule,3,5,30,AM,6,30,AM
15949,1179,CROSSFIT,5,12,0,PM,1,0,PM
15950,1185,Schedule,3,8,0,AM,9,0,AM
15951,1179,CROSSFIT,5,5,30,PM,6,30,PM
15952,1185,Schedule,3,5,30,PM,6,30,PM
15953,1185,Schedule,3,6,30,PM,7,30,PM
15954,1179,FREE CROSSFIT,6,7,0,AM,8,0,AM
15955,1185,Schedule,4,5,30,PM,6,30,PM
15956,1185,Schedule,4,6,30,PM,7,30,PM
15957,1179,CROSSFIT,6,8,0,AM,9,0,AM
15958,1186,CF Kids,6,8,30,AM,9,0,AM
15959,1179,CROSSFIT- KIDS,6,8,0,AM,9,0,AM
15960,1185,Schedule,5,5,30,AM,6,30,AM
15961,1185,Schedule,5,8,0,AM,9,0,AM
15962,1179,Foundations Class ,6,8,0,AM,9,0,AM
15963,1185,Schedule,5,5,30,PM,6,30,PM
15964,1185,Schedule,5,6,30,PM,7,30,PM
15965,1179,CROSSFIT - Competitor,6,9,0,AM,10,0,AM
15966,1185,Open Gym,6,9,0,AM,10,0,AM
15967,1186,Advanced Class,6,10,0,AM,11,0,AM
15968,1179,Endurance,0,8,0,AM,9,30,AM
15969,1186,Open Gym,0,9,0,AM,10,0,AM
15970,1186,Weekend Warriors Fundamentals,0,10,0,AM,11,0,AM
15971,1187,Group Class,1,6,30,AM,8,0,PM
15972,1187,Group Class,2,6,30,AM,8,0,PM
15973,1187,Group Class,3,6,30,AM,8,0,PM
15974,1187,Group Class,4,6,30,AM,8,0,PM
15975,1187,Group Class,5,6,30,AM,7,0,PM
15976,1187,Group Class,6,10,0,AM,11,0,AM
15977,1189,CrossFit Class,1,7,30,AM,8,0,PM
15978,1189,CrossFit Class,2,7,30,AM,8,0,PM
15979,1189,CrossFit Class,3,7,30,AM,8,0,PM
15980,1189,CrossFit Class,4,7,30,AM,8,0,PM
15981,1189,CrossFit Class,5,7,30,AM,8,0,PM
15982,1189,CrossFit Class,6,9,0,AM,12,0,PM
15983,1189,INTRO,1,6,0,PM,7,30,PM
15984,1191,Group Class,1,6,0,AM,9,0,PM
15985,1191,Group Class,2,6,0,AM,9,0,PM
15986,1191,Group Class,3,6,0,AM,9,0,PM
15987,1191,Group Class,4,6,0,AM,9,0,PM
15988,1191,Group Class,5,6,0,AM,9,0,PM
15989,1191,Group Class,6,10,0,AM,11,0,AM
15990,1192,WOD,2,5,0,AM,6,0,AM
15991,1192,WOD,2,6,0,AM,7,0,AM
15992,1192,WOD,2,7,0,AM,8,0,AM
15993,1192,Gettin' Stronger,2,8,0,AM,9,0,AM
15994,1192,WOD,2,9,0,AM,10,0,AM
15996,1192,30-minute Lunch Workout,2,12,0,PM,12,30,PM
15997,1192,30 Minute Gettin' Stronger,2,12,30,PM,1,30,PM
15998,1192,WOD,2,3,30,PM,4,30,PM
15999,1192,WOD,2,4,30,PM,5,30,PM
16000,1192,Gettin' Stronger,2,5,30,PM,6,30,PM
16001,1192,WOD,2,6,30,PM,7,30,PM
16002,1192,WOD,2,7,30,PM,8,30,PM
16003,1192,WOD,3,5,0,AM,6,0,AM
16004,1192,WOD,3,6,0,AM,7,0,AM
16005,1192,WOD,3,7,0,AM,8,0,AM
16006,1192,Gettin' Stronger,3,8,0,AM,9,0,AM
16008,1192,	WOD,3,9,0,AM,10,0,AM
16009,1192,30-minute Lunch Workout,3,12,0,PM,12,30,PM
16010,1195,WOD - Movement & Lifestyle,1,6,0,AM,7,30,PM
16011,1195,WOD - Movement & Lifestyle,2,6,0,AM,7,30,PM
16012,1192,30 Minute Gettin' Stronger,3,12,30,PM,1,0,PM
16013,1195,WOD - Movement & Lifestyle,3,6,0,AM,7,30,PM
16014,1192,WOD,3,3,30,PM,4,30,PM
16015,1195,WOD - Movement & Lifestyle,4,6,0,AM,7,30,PM
16016,1195,WOD - Movement & Lifestyle,5,9,30,AM,10,30,AM
16017,1192,Gettin' Stronger	,3,5,30,PM,6,30,PM
16018,1195,WOD - Movement & Lifestyle,6,10,0,AM,11,0,AM
16019,1192,WOD,3,6,30,PM,7,30,PM
16020,1195,CrossFit Kids - Pre - Teens,5,3,30,PM,4,30,PM
16021,1192,WOD,3,7,30,PM,8,30,PM
16022,1195,OPEN GYM - All Memberships,5,4,0,PM,5,0,PM
16023,1192,WOD,4,5,0,AM,6,0,AM
16024,1195,CrossFit Kids - Teens,5,4,30,PM,5,30,PM
16025,1192,WOD,4,6,0,AM,7,0,AM
16026,1192,WOD,4,9,0,AM,10,0,AM
16027,1192,30-minute Lunch Workout,4,12,0,PM,12,30,PM
16028,1192,30 Minute Gettin' Stronger,4,12,30,PM,1,0,PM
16029,1196,Group Class,1,6,0,AM,7,0,PM
16030,1196,Group Class,2,6,0,AM,7,0,PM
16031,1196,Group Class,3,6,0,AM,7,0,PM
16032,1196,Group Class,4,6,0,AM,7,0,PM
16033,1196,Group Class,5,6,0,AM,5,0,PM
16034,1196,Group Class,6,8,0,AM,10,0,AM
16035,1197,CrossFit,1,6,0,AM,8,0,AM
16036,1197,CrossFit,1,4,30,PM,8,0,PM
16037,1197,CrossFit,2,6,0,AM,8,0,PM
16038,1197,CrossFit,3,6,0,AM,8,0,AM
16039,1197,CrossFit,3,4,30,PM,7,0,PM
16040,1197,Open Gym,1,10,0,AM,11,0,AM
16041,1197,Open Gym,3,10,0,AM,11,0,AM
16042,1197,Barbell Club,3,7,0,PM,8,0,PM
16043,1197,CrossFit,4,6,0,AM,8,0,PM
16044,1197,CrossFit,5,6,0,AM,6,0,PM
16045,1197,Barbell Club,5,6,0,PM,7,0,PM
16046,1197,Free Friends and Family,6,9,0,AM,10,0,AM
16047,1197,Open Gym,6,10,0,AM,11,0,AM
16048,1197,Olympic Lifting,6,10,15,AM,11,15,AM
16049,1199,RW CrossFit,1,5,0,AM,12,0,PM
16050,1199,RW CrossFit,1,4,30,PM,7,30,PM
16051,1199,Olympic Weightlifting,1,3,30,PM,4,30,PM
16052,1199,RW CrossFit,2,5,0,AM,7,30,PM
16053,1199,RW CrossFit,3,5,0,AM,12,0,PM
16054,1199,RW CrossFit,3,4,30,PM,7,30,PM
16055,1199,Olympic Weightlifting,3,3,30,PM,4,30,PM
16056,1199,RW CrossFit,4,5,0,AM,7,30,PM
16057,1199,RW CrossFit,5,5,0,AM,12,0,PM
16058,1199,RW CrossFit,5,4,30,PM,7,30,PM
16059,1199,Olympic Weightlifting,5,3,30,PM,4,30,PM
16060,1199,RW CrossFit,6,9,0,AM,11,0,AM
16061,1199,RW CrossFit,0,10,0,AM,11,0,AM
16062,1201,Class,1,5,0,AM,7,0,PM
16063,1201,Class,2,5,0,AM,7,0,PM
16064,1201,Class,3,5,0,AM,7,0,PM
16065,1201,Class,4,5,0,AM,7,0,PM
16066,1201,Class,5,5,0,AM,7,0,PM
16067,1201,Class,6,9,0,AM,10,0,AM
16068,1202,All Levels,1,6,0,AM,7,30,PM
16069,1202,All Levels,2,6,0,AM,7,30,PM
16070,1202,All Levels,3,6,0,AM,7,30,PM
16071,1202,All Levels,4,6,0,AM,7,30,PM
16072,1202,All Levels,5,5,0,AM,6,30,PM
16073,1202,All Levels,6,9,0,AM,11,0,AM
16074,1202,Stronger Than Yesterday,6,8,0,AM,9,0,AM
16075,1202,Stronger Than Yesterday,4,7,30,PM,8,30,PM
16076,1202,Beginners & level 1,4,7,30,PM,8,30,PM
16077,1202,Beginners & level 1,3,7,30,PM,8,30,PM
16078,1202,Stronger Than Yesterday,3,7,30,PM,8,30,PM
16079,1202,Stronger Than Yesterday,2,7,30,PM,8,30,PM
16080,1202,Beginners & level 1,2,7,30,PM,8,30,PM
16081,1202,Beginners & level 1,1,7,30,PM,8,30,PM
16082,1202,Stronger Than Yesterday,1,7,30,PM,8,30,PM
16083,1205,Crossfit,1,6,0,AM,7,0,AM
16084,1205,Crossfit,1,9,0,AM,10,0,AM
16085,1205,Crossfit,1,12,0,PM,1,0,PM
16086,1205,Crossfit,1,4,30,PM,5,30,PM
16087,1205,Crossfit,1,5,30,PM,6,30,PM
16088,1205,Crossfit,1,6,30,PM,7,30,PM
16089,1205,Crossfit,1,7,30,PM,8,30,PM
16090,1205,Crossfit,2,9,0,AM,10,0,AM
16091,1205,Crossfit,2,12,0,PM,1,0,PM
16092,1205,Crossfit,2,4,30,PM,5,30,PM
16093,1205,Crossfit,2,6,30,PM,7,30,PM
16094,1205,Crossfit,2,7,30,PM,8,30,PM
16095,1205,Crossfit,3,6,0,AM,7,0,AM
16096,1205,Crossfit,3,9,0,AM,10,0,AM
16097,1205,Crossfit,3,12,0,PM,1,0,PM
16098,1205,Crossfit,3,4,30,PM,5,30,PM
16099,1205,Crossfit,3,5,30,PM,6,30,PM
16100,1205,Crossfit,3,6,30,PM,7,30,PM
16101,1205,Crossfit,3,7,30,PM,8,30,PM
16102,1205,Barbell Club,4,12,0,PM,1,0,PM
16103,1205,Barbell Club,4,4,30,PM,5,30,PM
16104,1205,Barbell Club,4,5,30,PM,6,30,PM
16105,1205,Barbell Club,4,6,30,PM,7,30,PM
16106,1205,Crossfit,5,6,0,AM,7,0,AM
16107,1205,Crossfit,5,9,0,AM,10,0,AM
16108,1205,Crossfit,5,12,0,PM,1,0,PM
16109,1205,Crossfit,5,4,30,PM,5,30,PM
16110,1205,Crossfit,5,5,30,PM,6,30,PM
16111,1205,Crossfit,5,6,30,PM,7,30,PM
16112,1205,Crossfit,6,9,0,AM,10,0,AM
16113,1200,Schedule,1,5,30,AM,6,30,AM
16114,1200,Schedule,1,6,15,AM,7,15,AM
16115,1200,Schedule,1,7,0,AM,8,0,AM
16116,1192,WOD,4,3,30,PM,4,30,PM
16117,1200,Schedule,1,9,15,AM,10,15,AM
16118,1200,Schedule,1,2,0,PM,3,0,PM
16119,1192,WOD,4,4,30,PM,5,30,PM
16120,1200,Schedule,1,3,30,PM,4,30,PM
16121,1192,Gettin' Stronger,4,5,30,PM,6,30,PM
16122,1200,Schedule,1,4,30,PM,5,30,PM
16123,1192,WOD,4,6,30,PM,7,30,PM
16124,1200,Schedule,1,5,30,PM,6,30,PM
16125,1192,WOD,4,7,30,PM,8,30,PM
16126,1206,CrossFit - All Levels,1,9,0,AM,10,0,AM
16127,1200,Schedule,1,6,30,PM,7,30,PM
16128,1206,CrossFit - All Levels,1,6,0,PM,7,0,PM
16129,1206,CrossFit - All Levels,1,7,0,PM,8,0,PM
16130,1200,Schedule,2,5,30,AM,6,30,AM
16131,1192,WOD,5,5,0,AM,6,0,AM
16132,1206,CrossFit - All Levels,2,9,0,AM,10,0,AM
16133,1206,CrossFit - All Levels,2,6,0,PM,7,0,PM
16134,1192,WOD,5,6,0,AM,7,0,AM
16135,1200,Schedule,2,6,15,AM,7,15,AM
16136,1206,CrossFit - All Levels,2,7,0,PM,8,0,PM
16137,1192,WOD,5,7,0,AM,8,0,AM
16138,1200,Schedule,2,7,0,AM,8,0,AM
16139,1206,CrossFit - All Levels,3,9,0,AM,10,0,AM
16140,1200,Schedule,2,8,15,AM,9,15,AM
16141,1192,Gettin' Stronger,5,8,0,AM,9,0,AM
16142,1192,Gettin' Stronger,5,8,0,AM,9,0,AM
16143,1206,CrossFit - All Levels,3,6,0,PM,7,0,PM
16144,1206,CrossFit - All Levels,3,7,0,PM,8,0,PM
16145,1192,WOD,5,9,0,AM,10,0,AM
16146,1206,CrossFit - All Levels,4,9,0,AM,10,0,AM
16147,1200,Schedule,2,9,15,AM,10,15,AM
16148,1206,CrossFit - All Levels,4,6,0,PM,7,0,PM
16149,1206,CrossFit - All Levels,4,7,0,PM,8,0,PM
16150,1192,30-minute Lunch Workout,5,12,0,PM,12,30,PM
16151,1206,CrossFit - All Levels,5,9,0,AM,10,0,AM
16152,1206,CrossFit - All Levels,5,6,0,PM,7,0,PM
16153,1206,CrossFit - All Levels,5,7,0,PM,8,0,PM
16154,1192,"  (0 Reserved, 6 Open)	30 Minute Gettin' Stronger",5,12,0,PM,12,30,PM
16155,1206,Free Class,6,9,0,AM,10,0,AM
16156,1200,Schedule,2,2,0,PM,3,0,PM
16157,1192,WOD,5,3,30,PM,4,30,PM
16158,1200,Schedule,2,3,30,PM,4,30,PM
16159,1192,Gettin' Stronger,5,5,30,PM,6,30,PM
16160,1200,Schedule,2,4,30,PM,5,30,PM
16162,1192,WOD,5,6,30,PM,7,30,PM
16163,1200,Schedule,2,5,30,PM,6,30,PM
16164,1192,WOD,5,7,30,PM,8,30,PM
16165,1200,Schedule,2,6,30,PM,7,30,PM
16166,1192,WOD,6,7,0,AM,8,0,AM
16167,1200,Schedule,2,7,30,PM,8,30,PM
16168,1192,Saturday Strength,6,8,0,AM,9,0,AM
16169,1192,Team WOD,6,9,0,AM,10,0,AM
16170,1200,Schedule,3,5,30,AM,6,30,AM
16171,1200,Schedule,3,6,15,AM,7,15,AM
16172,1200,Schedule,3,7,0,AM,8,0,AM
16173,1200,Schedule,3,8,15,AM,9,15,AM
16174,1200,Schedule,3,9,15,AM,10,15,AM
16175,1200,Schedule,3,2,0,PM,3,0,PM
16176,1200,Schedule,3,3,30,PM,4,30,PM
16177,1200,Schedule,3,4,30,PM,5,30,PM
16179,1200,Schedule,3,5,30,PM,6,30,PM
16181,1207,All Levels,1,7,30,AM,8,30,AM
16182,1207,All Levels,1,5,30,AM,6,30,AM
16183,1207,All Levels,1,6,30,AM,7,30,AM
16184,1207,All Levels,1,9,0,AM,10,0,AM
16185,1200,Schedule,3,6,30,PM,7,30,PM
16186,1207,All Levels,1,12,0,PM,1,0,PM
16187,1200,Schedule,3,7,30,PM,8,30,PM
16188,1207,All Levels,1,3,45,PM,4,30,PM
16189,1200,Schedule,4,5,30,AM,6,30,AM
16190,1207,All Levels,1,4,30,PM,5,30,PM
16191,1200,Schedule,4,6,15,AM,7,15,AM
16192,1207,Intermediate,1,5,30,PM,6,30,PM
16193,1200,Schedule,4,7,0,AM,8,0,AM
16194,1207,All Levels,1,6,30,PM,7,30,PM
16195,1200,Schedule,4,8,15,AM,9,15,AM
16196,1207,Intermediate,2,5,30,AM,6,30,AM
16197,1200,Schedule,4,9,15,AM,10,15,AM
16198,1207,Intermediate,2,6,30,AM,7,30,AM
16199,1200,Schedule,4,2,0,PM,3,0,PM
16200,1200,Schedule,4,3,30,PM,4,30,PM
16201,1207,All Levels,2,7,30,AM,8,30,AM
16202,1200,Schedule,4,4,30,PM,5,30,PM
16203,1207,All Levels,2,9,0,AM,10,0,AM
16204,1207,All Levels,2,12,0,PM,1,0,PM
16205,1200,Schedule,4,5,30,PM,6,30,PM
16206,1207,All Levels,2,4,30,PM,5,30,PM
16207,1200,Schedule,4,6,30,PM,7,30,PM
16208,1207,Endurance WOD,2,5,30,PM,6,30,PM
16209,1200,Schedule,4,7,30,PM,8,30,PM
16210,1207,Intermediate,2,5,30,PM,6,30,PM
16211,1207,Intermediate,2,6,30,PM,7,30,PM
16212,1200,Schedule,5,5,30,AM,6,30,AM
16213,1200,Schedule,5,6,15,AM,7,15,AM
16214,1207,All Levels,3,5,30,AM,6,30,AM
